bhk,propertytype,location,sqft,pricepersqft,totalprice
2,Flat,Kochi,850,7166,3500000
3,Flat,Kochi,1320,6547,7800000
3,Flat,Kochi,1680,7541,11500000
2,Flat,Kochi,1200,7217,4290000
3,Flat,Kochi,1108,5500,5900000
3,Flat,Kochi,1750,2650,13200000
3,Flat,Kochi,1500,5340,10000000
3,Flat,Kochi,1364,5429,9200000
3,Flat,Kochi,1400,4452,5500000
2,Flat,Kochi,1133,10444,5000000
3,Flat,Kochi,1250,5762,8000000
3,Flat,Kochi,1687,3569,11500000
3,Flat,Kochi,1250,9706,7000000
3,Flat,Kochi,1572,4437,5500000
3,Flat,Kochi,1780,4074,12500000
3,Flat,Kochi,1141,8333,7500000
3,Flat,Kochi,1050,4929,5200000
3,Flat,Kochi,1350,6019,5900000
2,Flat,Kochi,1012,3750,6000000
3,Flat,Kochi,1634,3525,9500000
3,Flat,Kochi,1600,7643,8900000
3,Flat,Kochi,1257,5784,6500000
3,Flat,Kochi,1700,5686,8500000
3,Flat,Kochi,1500,5333,8000000
3,Flat,Kochi,1842,4706,10000000
2,Flat,Kochi,900,5605,7800000
3,Flat,Kochi,1420,6848,5500000
2,Flat,Kochi,1137,4815,6000000
3,Flat,Kochi,1680,5000,11500000
3,Flat,Kochi,1680,8326,11200000
3,Flat,Kochi,1535,4071,11000000
3,Flat,Kochi,1538,4000,10500000
2,Flat,Kochi,1115,4444,7300000
3,Flat,Kochi,2188,7684,16500000
3,Flat,Kochi,2217,6130,16000000
3,Flat,Kochi,2217,11274,16000000
2,Flat,Kochi,830,6194,5500000
3,Flat,Kochi,1260,5927,7600000
3,Flat,Kochi,1460,6055,6500000
3,Flat,Kochi,1128,6029,6500000
2,Flat,Kochi,1300,3733,4640000
3,Flat,Kochi,1700,6250,16500000
3,Flat,Kochi,1510,5927,6700000
3,Flat,Kochi,1350,4453,5500000
3,Flat,Kochi,1350,5700,6900000
3,Flat,Kochi,1080,3333,6500000
3,Flat,Kochi,1500,2652,6000000
2,Flat,Kochi,1305,10941,4600000
3,Flat,Kochi,700,13333,5350000
3,Flat,Kochi,1435,3960,8300000
3,Flat,Kochi,1495,5417,8500000
3,Flat,Kochi,1400,4916,8000000
3,Flat,Kochi,1170,9977,8200000
3,Flat,Kochi,839,16171,8300000
3,Flat,Kochi,1050,7030,9000000
2,Flat,Kochi,1081,3500,9000000
2,Flat,Kochi,900,8000,4000000
3,Flat,Kochi,1475,4667,9900000
2,Flat,Kochi,758,5750,7000000
3,Flat,Kochi,1800,3611,6000000
3,Flat,Kochi,870,3259,6500000
3,Flat,Kochi,1000,4630,1500000
3,Flat,Kochi,1200,9201,4200000
2,Flat,Kochi,1850,4614,9100000
3,Flat,Kochi,1300,5374,5500000
3,Flat,Kochi,2000,6865,16000000
2,Flat,Kochi,1100,6489,6000000
2,Flat,Kochi,900,4444,4200000
3,Flat,Kochi,1330,7000,5000000
2,Flat,Kochi,1200,5167,6900000
2,Flat,Kochi,1652,4074,15200000
3,Flat,Kochi,867,5000,4000000
3,Flat,Kochi,1190,4115,6000000
3,Flat,Kochi,1135,8778,6100000
2,Flat,Kochi,1000,8570,5900000
2,Flat,Kochi,1600,6429,7900000
2,Flat,Kochi,1900,10297,8500000
3,Flat,Kochi,1310,3586,8500000
3,Flat,Kochi,900,6406,4000000
3,Flat,Kochi,1954,8810,19000000
2,Flat,Kochi,1000,8226,7000000
2,Flat,Kochi,900,4167,6200000
2,Flat,Kochi,1200,9231,4000000
3,Flat,Kochi,1350,5000,5500000
2,Flat,Kochi,972,3267,4000000
2,Flat,Kochi,1800,6200,15800000
2,Flat,Kochi,1400,2372,9000000
3,Flat,Kochi,1000,7285,9950000
3,Flat,Kochi,1450,6528,5200000
3,Flat,Kochi,1355,4054,5500000
2,Flat,Kochi,2100,4308,18500000
2,Flat,Kochi,1913,4524,7500000
2,Flat,Kochi,1200,5243,5000000
2,Flat,Kochi,1350,5535,9000000
2,Flat,Kochi,1950,2990,18000000
2,Flat,Kochi,1850,4666,10500000
2,Flat,Kochi,750,4891,2450000
3,Flat,Kochi,1567,6240,8500000
2,Flat,Kochi,2424,5667,15500000
3,Flat,Kochi,1850,3917,8500000
2,Flat,Kochi,700,7895,1850000
3,Flat,Kochi,1581,3375,8000000
2,Flat,Kochi,1400,5311,11000000
3,Flat,Kochi,1000,15000,2800000
3,Flat,Kochi,1220,5417,5400000
3,Flat,Kochi,1590,5000,8800000
3,Flat,Kochi,1180,4000,8500000
2,Flat,Kochi,1271,5414,3800000
3,Flat,Kochi,1286,16078,6000000
3,Flat,Kochi,920,6000,4500000
3,Flat,Kochi,1250,4444,7800000
3,Flat,Kochi,1483,4500,5000000
3,Flat,Kochi,950,5172,7500000
3,Flat,Kochi,1080,3625,7500000
3,Flat,Kochi,1205,7222,6400000
3,Flat,Kochi,650,5200,4800000
3,Flat,Kochi,900,3500,7800000
3,Flat,Kochi,1200,5600,6500000
3,Flat,Kochi,800,7368,4800000
2,Flat,Kochi,1128,6186,6100000
3,Flat,Kochi,1600,1607,9000000
3,Flat,Kochi,1450,1194,7500000
2,Flat,Kochi,1600,12456,5800000
2,Flat,Kochi,807,4600,6000000
2,Flat,Kochi,1440,5172,7000000
2,Flat,Kochi,1280,4222,9700000
2,Flat,Kochi,1055,5882,4200000
2,Flat,Kochi,1250,5152,6500000
2,Flat,Kochi,1000,5614,3500000
2,Flat,Kochi,1280,6695,7000000
3,Flat,Kochi,1200,5417,4000000
2,Flat,Kochi,1100,3333,7200000
3,Flat,Kochi,1900,4921,14000000
3,Flat,Kochi,1100,5906,4500000
3,Flat,Kochi,900,13200,6000000
3,Flat,Kochi,900,4690,6200000
3,Flat,Kochi,950,7778,3900000
3,Flat,Kochi,1500,6123,6000000
2,Flat,Kochi,1500,3906,6900000
3,Flat,Kochi,1500,2235,10000000
2,Flat,Kochi,900,6000,5100000
3,Flat,Kochi,1100,4000,2500000
2,Flat,Kochi,1490,3167,9500000
3,Flat,Kochi,1643,5786,11000000
2,Flat,Kochi,1643,4953,9900000
2,Flat,Kochi,1226,4031,7500000
3,Flat,Kochi,1500,8467,9000000
3,Flat,Kochi,1275,3333,4300000
2,Flat,Kochi,1271,9231,3800000
2,Flat,Kochi,850,5217,6800000
2,Flat,Kochi,860,4095,3990000
3,Flat,Kochi,1300,11957,6500000
3,Flat,Kochi,1718,3871,8500000
3,Flat,Kochi,998,2917,4200000
3,Flat,Kochi,1370,3333,6000000
2,Flat,Kochi,1250,5625,11500000
2,Flat,Kochi,911,3750,6500000
3,Flat,Kochi,1400,4118,8900000
3,Flat,Kochi,950,7514,7300000
3,Flat,Kochi,2285,3765,21000000
2,Flat,Kochi,425,3333,4100000
3,Flat,Kochi,1333,3567,7000000
3,Flat,Kochi,1200,4564,6000000
3,Flat,Kochi,2627,5008,24600000
3,Flat,Kochi,1364,6000,7300000
3,Flat,Kochi,2150,3111,15500000
3,Flat,Kochi,975,2900,7500000
2,Flat,Kochi,802,3933,4200000
3,Flat,Kochi,1750,6250,10000000
3,Flat,Kochi,1350,6714,7500000
2,Flat,Kochi,1070,5970,4000000
3,Flat,Kochi,1321,4545,6500000
3,Flat,Kochi,2032,4526,12000000
3,Flat,Kochi,1533,4571,7500000
2,Flat,Kochi,915,4643,6200000
2,Flat,Kochi,1200,4104,7500000
2,Flat,Kochi,1200,6024,8000000
2,Flat,Kochi,1800,5333,14000000
2,Flat,Kochi,1680,4500,4980000
3,Flat,Kochi,1510,4595,5800000
2,Flat,Kochi,1700,7485,2800000
2,Flat,Kochi,1616,5161,4500000
3,Flat,Kochi,1050,5913,6800000
2,Flat,Kochi,600,7275,4200000
2,Flat,Kochi,1817,7702,4050000
3,Flat,Kochi,1290,7507,9000000
2,Flat,Kochi,1100,3890,5200000
2,Flat,Kochi,700,3573,3500000
3,Flat,Kochi,1300,5073,2500000
3,Flat,Kochi,1050,3692,4500000
3,Flat,Kochi,1312,3573,4600000
2,Flat,Kochi,2300,3568,5000000
3,Flat,Kochi,1550,4651,4200000
2,Flat,Kochi,1000,6154,4500000
2,Flat,Kochi,1050,6593,8000000
2,Flat,Kochi,1511,4048,6500000
3,Flat,Kochi,800,3571,5500000
2,Flat,Kochi,1365,12005,7000000
3,Flat,Kochi,1530,8500,7200000
3,Flat,Kochi,1597,7050,8000000
2,Flat,Kochi,928,5621,4500000
3,Flat,Kochi,1205,15868,8500000
3,Flat,Kochi,1200,5559,8900000
3,Flat,Kochi,2200,8050,8000000
3,Flat,Kochi,1266,4417,5920000
2,Flat,Kochi,670,6077,3929999
2,Flat,Kochi,928,4848,2680000
3,Flat,Kochi,600,6481,3390000
2,Flat,Kochi,1750,8500,3500000
3,Flat,Kochi,1200,7050,9200000
3,Flat,Kochi,1340,4208,7800000
3,Flat,Kochi,1162,8680,5060000
2,Flat,Kochi,1500,5621,3750000
3,Flat,Kochi,1000,15868,9120759
3,Flat,Kochi,1680,5983,9120759
2,Flat,Kochi,1150,9821,9120759
2,Flat,Kochi,1766,8050,9120759
3,Flat,Kochi,1750,8485,9120759
3,Flat,Kochi,1189,5586,9120759
2,Flat,Kochi,2200,9126,9120759
3,Flat,Kochi,1550,8065,9120759
3,Flat,Kochi,1522,5581,9120759
3,Flat,Kochi,2048,4417,9120759
3,Flat,Kochi,2096,14000,9120759
3,Flat,Kochi,1532,8278,9120759
3,Flat,Kochi,1532,6077,9120759
3,Flat,Kochi,1522,6084,9120759
3,Flat,Kochi,1250,3733,9120759
2,Flat,Kochi,1650,5804,9120759
3,Flat,Kochi,1100,4848,9120759
3,Flat,Kochi,1375,6481,9120759
3,Flat,Kochi,1376,4370,6000000
2,Flat,Kochi,1376,4595,13100000
3,Flat,Kochi,1376,5833,7500000
3,Flat,Kochi,1376,6250,2600000
2,Flat,Kochi,1376,6084,6980000
3,Flat,Kolkata,1219,5012,6110000
3,Flat,Kolkata,911,4643,4230000
3,Flat,Kolkata,789,4644,3660000
3,Flat,Kolkata,858,5708,6250000
3,Flat,Kolkata,860,4200,6900000
2,Flat,Kolkata,615,7216,5200000
3,Flat,Kolkata,957,6386,5370000
3,Flat,Kolkata,802,4433,5790000
3,Flat,Kolkata,1331,11339,8500000
2,Flat,Kolkata,1015,7358,4500000
3,Flat,Kolkata,965,10135,7100000
3,Flat,Kolkata,1000,9600,3500000
3,Flat,Kolkata,950,6554,4800000
3,Flat,Kolkata,1080,13936,7080000
2,Flat,Kolkata,905,2381,5680000
3,Flat,Kolkata,1100,4260,4000000
3,Flat,Kolkata,861,4294,6790000
3,Flat,Kolkata,950,8364,5500000
2,Flat,Kolkata,815,4496,3500000
3,Flat,Kolkata,1557,3333,7000000
3,Flat,Kolkata,800,3272,3400000
2,Flat,Kolkata,505,8904,2150000
2,Flat,Kolkata,722,13575,2500000
3,Flat,Kolkata,1460,6750,13000000
3,Flat,Kolkata,854,3973,5200000
2,Flat,Kolkata,747,8156,3500000
2,Flat,Kolkata,881,3500,3500000
3,Flat,Kolkata,1410,4877,11500000
2,Flat,Kolkata,800,4028,2800000
2,Flat,Kolkata,524,4117,3950000
3,Flat,Kolkata,1291,5702,5200000
3,Flat,Kolkata,1506,13100,6200000
1,Flat,Kolkata,429,7707,3450000
2,Flat,Kolkata,519,6021,4000000
3,Flat,Kolkata,1910,2717,11500000
2,Flat,Kolkata,800,11450,3500000
3,Flat,Kolkata,1815,6933,6500000
2,Flat,Kolkata,624,3636,3229999
2,Flat,Kolkata,750,8688,5200000
1,Flat,Kolkata,495,4216,2000000
3,Flat,Kolkata,1600,4327,13899999
2,Flat,Kolkata,785,3000,2750000
2,Flat,Kolkata,925,3692,3900000
2,Flat,Kolkata,832,5333,3600000
2,Flat,Kolkata,638,5000,2550000
2,Flat,Kolkata,500,2955,2400000
3,Flat,Kolkata,1076,10557,8000000
2,Flat,Kolkata,600,3178,3500000
2,Flat,Kolkata,850,3230,3000000
3,Flat,Kolkata,1230,11575,2950000
2,Flat,Kolkata,730,2703,2800000
2,Flat,Kolkata,640,3727,2000000
2,Flat,Kolkata,652,8120,5000000
3,Flat,Kolkata,1220,5789,2930000
2,Flat,Kolkata,1170,12273,9500000
2,Flat,Kolkata,750,3765,5500000
4,Flat,Kolkata,1637,3273,11500000
2,Flat,Kolkata,600,1400,1760000
2,Flat,Kolkata,940,3692,2300000
2,Flat,Kolkata,650,3294,2400000
4,Flat,Kolkata,1180,4737,6400000
2,Flat,Kolkata,700,7102,2800000
2,Flat,Kolkata,810,2562,2590000
2,Flat,Kolkata,950,2560,4500000
2,Flat,Kolkata,380,8562,1500000
4,Flat,Kolkata,1760,2500,12500000
2,Flat,Kolkata,800,16279,2050000
2,Flat,Kolkata,750,3989,1920000
1,Flat,Kolkata,444,3333,1350000
2,Flat,Kolkata,850,2056,4800000
1,Flat,Kolkata,526,5333,2000000
4,Flat,Kolkata,2320,3000,14000000
2,Flat,Kolkata,517,4615,4000000
3,Flat,Kolkata,1181,4750,9500000
2,Flat,Kolkata,720,2963,1750000
2,Flat,Kolkata,869,2648,1800000
2,Flat,Kolkata,500,5106,1600000
3,Flat,Kolkata,1350,10984,6900000
3,Flat,Kolkata,1100,2800,3800000
3,Flat,Kolkata,1400,2407,7600000
3,Flat,Kolkata,1350,3710,4000000
1,Flat,Kolkata,519,4348,1100000
3,Flat,Kolkata,1133,8333,3000000
3,Flat,Kolkata,1160,6364,6000000
2,Flat,Kolkata,881,3333,2470000
1,Flat,Kolkata,620,5128,2300000
3,Flat,Kolkata,920,1900,4000000
3,Flat,Kolkata,1100,3652,7000000
1,Flat,Kolkata,600,5238,2000000
3,Flat,Kolkata,1290,2963,9890000
3,Flat,Kolkata,950,3530,6000000
3,Flat,Kolkata,650,14615,2600000
2,Flat,Kolkata,901,2637,5500000
3,Flat,Kolkata,1133,3722,4000000
3,Flat,Kolkata,850,27500,3200000
2,Flat,Kolkata,948,2870,2500000
2,Flat,Kolkata,900,6782,3350000
3,Flat,Kolkata,1100,4032,4500000
2,Flat,Kolkata,1100,7031,3000000
2,Flat,Kolkata,940,5809,4300000
3,Flat,Kolkata,946,8000,7000000
2,Flat,Kolkata,650,6512,2000000
3,Flat,Kolkata,1327,2143,9000000
2,Flat,Kolkata,770,2636,2550000
2,Flat,Kolkata,640,7407,4500000
3,Flat,Kolkata,911,3000,7500000
2,Flat,Kolkata,660,16000,5500000
3,Flat,Kolkata,1127,1869,6100000
6,Flat,Kolkata,18000,7875,45000000
3,Flat,Kolkata,1475,4137,14000000
3,Flat,Kolkata,1000,7637,3000000
2,Flat,Kolkata,535,6182,1000000
6,Flat,Kolkata,2100,6205,15500000
3,Flat,Kolkata,800,2429,6300000
3,Flat,Kolkata,1120,10455,3500000
2,Flat,Kolkata,761,5067,6170000
3,Flat,Kolkata,1136,5241,4700000
2,Flat,Kolkata,982,3077,7500000
2,Flat,Kolkata,858,3498,2200000
4,Flat,Kolkata,1484,3401,6800000
3,Flat,Kolkata,1100,2926,6800000
2,Flat,Kolkata,748,9670,2200000
2,Flat,Kolkata,700,3593,1700000
2,Flat,Kolkata,700,2400,3800000
2,Flat,Kolkata,520,8571,2000000
2,Flat,Kolkata,829,3571,2900000
2,Flat,Kolkata,735,3009,2500000
3,Flat,Kolkata,1128,5147,3300000
2,Flat,Kolkata,650,4145,2000000
3,Flat,Kolkata,910,2333,8800000
2,Flat,Kolkata,700,3521,3000000
2,Flat,Kolkata,750,6667,1800000
2,Flat,Kolkata,700,14184,3500000
3,Flat,Kolkata,1050,8584,9000000
3,Flat,Kolkata,1200,2833,5000000
2,Flat,Kolkata,680,6875,3500000
2,Flat,Kolkata,965,2264,4000000
2,Flat,Kolkata,784,4167,3800000
2,Flat,Kolkata,560,3294,2500000
3,Flat,Kolkata,1650,4000,11000000
4,Flat,Kolkata,1745,7308,5000000
2,Flat,Kolkata,846,6500,4300000
2,Flat,Kolkata,530,4444,1200000
3,Flat,Kolkata,1100,4667,5000000
3,Flat,Kolkata,850,3538,2800000
3,Flat,Kolkata,1080,5208,3500000
2,Flat,Kolkata,500,3200,2000000
2,Flat,Kolkata,375,4322,850000
3,Flat,Kolkata,1300,4502,6000000
2,Flat,Kolkata,892,3322,3400000
1,Flat,Kolkata,420,5108,3800000
3,Flat,Kolkata,1000,2778,6500000
3,Flat,Kolkata,1325,8729,5650000
2,Flat,Kolkata,675,2778,3150000
2,Flat,Kolkata,500,2609,1600000
2,Flat,Kolkata,650,8477,2300000
3,Flat,Kolkata,944,4000,5100000
2,Flat,Kolkata,1155,1849,5200000
2,Flat,Kolkata,800,4401,2900000
2,Flat,Kolkata,651,5941,4500000
3,Flat,Kolkata,1350,3333,12500000
3,Flat,Kolkata,1616,3500,11000000
2,Flat,Kolkata,755,3338,6400000
3,Flat,Kolkata,1630,4200,8500000
2,Flat,Kolkata,700,3000,3500000
2,Flat,Kolkata,659,15385,1400000
2,Flat,Kolkata,900,6000,5000000
2,Flat,Kolkata,1010,3071,6000000
2,Flat,Kolkata,630,3667,3500000
3,Flat,Kolkata,900,5562,4000000
2,Flat,Kolkata,800,4808,2800000
2,Flat,Kolkata,570,7729,2300000
2,Flat,Kolkata,630,3667,2650000
2,Flat,Kolkata,1100,2346,3000000
5,Flat,Kolkata,2300,2434,6900000
3,Flat,Kozhikode,2022,7023,14200000
2,Flat,Kozhikode,792,6881,5450000
3,Flat,Kozhikode,1177,6229,10900000
2,Flat,Kozhikode,1100,3864,4250000
3,Flat,Kozhikode,1968,6860,13500000
3,Flat,Kozhikode,1511,7412,11200000
2,Flat,Kozhikode,1250,7028,9600000
2,Flat,Kozhikode,1100,3831,7000000
3,Flat,Kozhikode,2074,10000,20400000
2,Flat,Kozhikode,1000,4000,7500000
2,Flat,Kozhikode,891,5625,4000000
3,Flat,Kozhikode,1116,7971,9000000
3,Flat,Kozhikode,2100,3828,12500000
2,Flat,Kozhikode,1280,6224,4900000
3,Flat,Kozhikode,1260,1750,9000000
2,Flat,Kozhikode,1250,6286,7500000
3,Flat,Kozhikode,2200,5571,11000000
2,Flat,Kozhikode,1400,4319,7800000
3,Flat,Kozhikode,2012,7018,14000000
3,Flat,Kozhikode,2301,4869,17400000
2,Flat,Kozhikode,1140,3375,8000000
2,Flat,Kozhikode,1250,2857,5500000
3,Flat,Kozhikode,1400,2200,4000000
2,Flat,Kozhikode,1058,6765,5500000
3,Flat,Kozhikode,1450,2917,11500000
3,Flat,Kozhikode,1300,3895,9300000
2,Flat,Kozhikode,1000,3526,5100000
3,Flat,Kozhikode,1200,1681,8500000
3,Flat,Kozhikode,1900,4615,7400000
3,Flat,Kozhikode,1801,3000,11700000
3,Flat,Kozhikode,2200,4250,20000000
3,Flat,Kozhikode,1785,2551,9500000
3,Flat,Kozhikode,1100,10735,6500000
2,Flat,Kozhikode,1349,4301,7400000
2,Flat,Kozhikode,1362,5726,9500000
3,Flat,Kozhikode,1357,4250,10700000
2,Flat,Kozhikode,1221,312,7500000
3,Flat,Kozhikode,1659,4615,9500000
3,Flat,Kozhikode,1394,3966,8700000
3,Flat,Kozhikode,1800,5357,8000000
3,Flat,Kozhikode,1100,5455,4800000
2,Flat,Kozhikode,950,2857,4600000
2,Flat,Kozhikode,1224,6250,9500000
2,Flat,Kozhikode,1100,2571,6000000
3,Flat,Lucknow,2350,8552,20000000
4,Flat,Lucknow,2890,9616,27700000
4,Flat,Lucknow,2875,9488,27200000
3,Flat,Lucknow,2300,8266,19000000
3,Flat,Lucknow,1715,7800,13300000
3,Flat,Lucknow,1770,8266,14600000
3,Flat,Lucknow,1796,5123,9200000
3,Flat,Lucknow,1715,7800,13300000
3,Flat,Lucknow,1715,7800,13300000
2,Flat,Lucknow,1320,7800,10200000
3,Flat,Lucknow,1715,7800,13300000
4,Flat,Lucknow,2922,9597,28000000
2,Flat,Lucknow,1400,8000,11200000
5,Flat,Lucknow,4566,6700,45599999
4,Flat,Lucknow,2535,7138,16900000
3,Flat,Lucknow,7105,8266,59000000
3,Flat,Lucknow,2300,8266,19000000
3,Flat,Lucknow,2300,7800,19000000
2,Flat,Lucknow,1320,7114,10200000
3,Flat,Lucknow,2847,7500,23200000
3,Flat,Lucknow,1575,9588,8300000
4,Flat,Lucknow,2938,8150,28100000
5,Flat,Lucknow,4115,8150,33500000
4,Flat,Lucknow,3219,9743,26200000
3,Flat,Lucknow,1780,4950,9380000
3,Flat,Lucknow,1080,6800,6680000
3,Flat,Lucknow,1560,5800,5190000
4,Flat,Lucknow,4395,7011,29800000
3,Flat,Lucknow,3790,8287,25700000
3,Flat,Lucknow,1050,6939,6500000
2,Flat,Lucknow,1385,7100,8030000
3,Flat,Lucknow,980,14717,7970000
2,Flat,Lucknow,763,4500,4410000
4,Flat,Lucknow,2745,4423,18100000
3,Flat,Lucknow,1538,7850,5960000
1,Flat,Lucknow,705,7942,3030000
4,Flat,Lucknow,2150,5000,11500000
2,Flat,Lucknow,650,7067,4230000
3,Flat,Lucknow,1037,8200,8380000
3,Flat,Lucknow,1770,5200,11800000
3,Flat,Lucknow,999,12364,9740000
4,Flat,Lucknow,1645,5915,12900000
3,Flat,Lucknow,1800,9506,10500000
3,Flat,Lucknow,1775,6057,10500000
3,Flat,Lucknow,1333,3600,9600000
2,Flat,Lucknow,1050,4200,8500000
2,Flat,Lucknow,1440,8287,8350000
3,Flat,Lucknow,1810,6900,15000000
3,Flat,Lucknow,1880,3222,12500000
2,Flat,Lucknow,795,15227,6130000
2,Flat,Lucknow,1250,5650,7000000
3,Flat,Lucknow,980,9333,7640000
2,Flat,Lucknow,1380,9990,10200000
3,Flat,Lucknow,1250,5333,7490000
2,Flat,Lucknow,1125,5590,5500000
4,Flat,Lucknow,3150,5500,31400000
2,Flat,Lucknow,710,4727,6000000
2,Flat,Lucknow,1440,4371,8050000
2,Flat,Lucknow,1000,6500,7500000
3,Flat,Lucknow,1575,6218,15700000
2,Flat,Lucknow,936,5034,9000000
2,Flat,Lucknow,1020,5000,6000000
4,Flat,Lucknow,1670,5032,7300000
2,Flat,Lucknow,778,5111,6000000
3,Flat,Lucknow,2086,7255,10500000
4,Flat,Lucknow,2250,4046,12500000
3,Flat,Lucknow,1050,5000,6200000
3,Flat,Lucknow,1250,5379,6500000
3,Flat,Lucknow,880,4074,4200000
3,Flat,Lucknow,1550,8377,12500000
3,Flat,Lucknow,1472,3000,9500000
3,Flat,Lucknow,1250,5873,8500000
3,Flat,Lucknow,1100,2850,5500000
1,Flat,Lucknow,610,12400,2900000
2,Flat,Lucknow,585,6921,4200000
2,Flat,Lucknow,894,6349,4300000
2,Flat,Lucknow,960,3310,5700000
2,Flat,Lucknow,1120,5714,8000000
3,Flat,Lucknow,1400,10870,8700000
3,Flat,Lucknow,950,5405,8000000
3,Flat,Lucknow,1812,8857,8500000
3,Flat,Lucknow,1480,7000,8000000
2,Flat,Lucknow,800,6263,3800000
1,Flat,Lucknow,400,5800,1700000
3,Flat,Lucknow,1225,20128,7300000
1,Flat,Lucknow,470,6000,2500000
2,Flat,Lucknow,1380,2000,10000000
1,Flat,Lucknow,600,6579,3500000
2,Flat,Lucknow,990,4500,6200000
3,Flat,Lucknow,1955,4302,11299999
4,Flat,Lucknow,2200,5238,18000000
3,Flat,Lucknow,1500,4396,10500000
2,Flat,Lucknow,781,6072,2800000
3,Flat,Lucknow,1050,13571,7000000
2,Flat,Lucknow,1125,5846,4500000
3,Flat,Lucknow,1325,6596,5700000
2,Flat,Lucknow,890,5241,5000000
3,Flat,Lucknow,1050,6294,5500000
2,Flat,Lucknow,950,4593,4800000
2,Flat,Lucknow,850,5300,4500000
3,Flat,Lucknow,1650,4167,12900000
3,Flat,Lucknow,1625,7500,9500000
2,Flat,Lucknow,1410,4590,9300000
2,Flat,Lucknow,1183,2900,6200000
3,Flat,Lucknow,1650,7494,8500000
4,Flat,Lucknow,1827,10618,11500000
2,Flat,Lucknow,1400,4000,10500000
1,Flat,Lucknow,610,8364,2800000
4,Flat,Lucknow,2015,5571,15100000
2,Flat,Lucknow,1250,9004,7500000
4,Flat,Lucknow,29000,8158,32500000
4,Flat,Lucknow,2055,6583,17000000
2,Flat,Lucknow,1240,6696,6550000
2,Flat,Lucknow,1015,14167,9500000
3,Flat,Lucknow,1000,7000,9700000
3,Flat,Lucknow,1070,5000,8500000
2,Flat,Lucknow,989,5792,5500000
2,Flat,Lucknow,637,7000,4800000
2,Flat,Lucknow,800,5405,5000000
2,Flat,Lucknow,1036,3834,6000000
3,Flat,Lucknow,1660,8800,13600000
2,Flat,Lucknow,624,11915,4000000
2,Flat,Lucknow,1060,5882,7500000
2,Flat,Lucknow,780,15044,4000000
2,Flat,Lucknow,900,5596,6500000
2,Flat,Lucknow,1250,7576,11000000
2,Flat,Lucknow,1535,3923,11000000
2,Flat,Lucknow,1000,6667,7000000
2,Flat,Lucknow,1406,6250,7500000
2,Flat,Lucknow,1298,6190,5160000
2,Flat,Lucknow,1298,6188,4500000
1,Flat,Lucknow,1298,5417,3400000
3,Flat,Ludhiana,1090,4862,5300000
3,Flat,Ludhiana,1600,3900,7800000
3,Flat,Ludhiana,1400,5625,9000000
3,Flat,Ludhiana,1400,5235,8900000
3,Flat,Ludhiana,1584,6704,12000000
2,Flat,Ludhiana,1190,6303,7500000
3,Flat,Ludhiana,1680,6857,12000000
2,Flat,Ludhiana,1254,3628,4550000
3,Flat,Ludhiana,1530,7190,11000000
2,Flat,Ludhiana,1000,3200,3200000
2,Flat,Ludhiana,585,3419,2000000
2,Flat,Ludhiana,1100,3818,4200000
2,Flat,Ludhiana,400,4841,1600000
2,Flat,Ludhiana,450,5234,1500000
3,Flat,Ludhiana,1593,1709,13500000
2,Flat,Ludhiana,900,3562,6000000
3,Flat,Ludhiana,1650,4871,5500000
2,Flat,Ludhiana,1125,8072,9700000
2,Flat,Ludhiana,1100,7407,4200000
3,Flat,Ludhiana,1350,5000,6500000
3,Flat,Ludhiana,1300,1875,8000000
2,Flat,Ludhiana,500,6087,3000000
3,Flat,Ludhiana,2300,3214,14000000
3,Flat,Ludhiana,1300,7259,4500000
2,Flat,Ludhiana,2000,2844,6400000
2,Flat,Ludhiana,1000,3500,6500000
3,Flat,Ludhiana,2300,2727,7100000
2,Flat,Ludhiana,1250,5882,6900000
3,Flat,Ludhiana,1530,4000,9000000
3,Flat,Ludhiana,1800,5500,14000000
3,Flat,Ludhiana,1515,3542,10000000
2,Flat,Ludhiana,1000,4667,4200000
2,Flat,Ludhiana,984,5625,4200000
3,Flat,Ludhiana,2044,4400,17200000
3,Flat,Ludhiana,1610,6000,8500000
3,Flat,Ludhiana,2400,3162,13500000
2,Flat,Ludhiana,1000,1244,6000000
2,Flat,Ludhiana,1107,6311,3500000
2,Flat,Ludhiana,600,6139,1500000
3,Flat,Ludhiana,1000,3889,5300000
3,Flat,Ludhiana,1300,3768,9500000
3,Flat,Ludhiana,1782,4573,7800000
3,Flat,Ludhiana,1100,5310,5300000
2,Flat,Ludhiana,984,6364,4500000
2,Flat,Ludhiana,1200,3344,9500000
3,Flat,Ludhiana,2100,6061,11100000
3,Flat,Ludhiana,1650,44444,10500000
2,Flat,Ludhiana,550,6460,3300000
2,Flat,Ludhiana,984,7111,4000000
3,Flat,Ludhiana,725,3378,5700000
3,Flat,Ludhiana,1280,5000,9000000
3,Flat,Ludhiana,1725,8889,8500000
2,Flat,Ludhiana,1000,729,3000000
2,Flat,Ludhiana,720,2000,1400000
3,Flat,Ludhiana,1530,3125,12000000
3,Flat,Ludhiana,1669,4626,9500000
3,Flat,Ludhiana,860,3985,5570000
2,Flat,Ludhiana,800,2489,2500000
3,Flat,Ludhiana,725,4630,5500000
2,Flat,Ludhiana,1000,2500,3200000
2,Flat,Ludhiana,1054,1429,4200000
2,Flat,Ludhiana,815,2963,6300000
2,Flat,Ludhiana,1125,3382,2800000
